cell,basis,pair,has_english,c_adj,c_weight_kept,m_adj,m_weight_kept,recovery_blind_adj,recovery_blind_weight_kept,c_raw,m_raw,recovery_blind_raw
deepseek|commonsenseqa,all5,chinese_vs_japanese,False,0.7726876923949508,1.0,0.3863438461974754,1.0,0.05352104211825248,0.902002355712603,0.7884615384615384,0.3942307692307692,0.0792682926829269
deepseek|commonsenseqa,all5,chinese_vs_russian,False,0.795732886212882,1.0,0.397866443106441,1.0,-0.014025902091678333,0.902002355712603,0.7978260869565217,0.39891304347826084,0.008174386920980936
deepseek|commonsenseqa,all5,chinese_vs_spanish,False,0.784995996243271,1.0,0.3924979981216355,1.0,0.04792497644510217,0.902002355712603,0.786697247706422,0.393348623853211,0.061224489795918435
deepseek|commonsenseqa,all5,english_vs_chinese,True,0.8437110905980514,1.0,0.4218555452990257,1.0,0.4744118440375222,0.902002355712603,0.8098765432098766,0.4049382716049383,0.46341463414634143
deepseek|commonsenseqa,all5,english_vs_japanese,True,0.8483579055203413,1.0,0.42417895276017065,1.0,0.5019631552105713,0.902002355712603,0.8470588235294118,0.4235294117647059,0.49444444444444446
deepseek|commonsenseqa,all5,english_vs_russian,True,0.8422229602274236,1.0,0.4211114801137118,1.0,0.46767861864908755,0.902002355712603,0.828009828009828,0.414004914004914,0.4599406528189911
deepseek|commonsenseqa,all5,english_vs_spanish,True,0.8328893465358672,1.0,0.4164446732679336,1.0,0.45636116163227786,0.902002355712603,0.8233618233618234,0.4116809116809117,0.45328719723183397
deepseek|commonsenseqa,all5,japanese_vs_russian,False,0.8027867503019991,1.0,0.40139337515099954,1.0,0.05748898857231701,0.902002355712603,0.824634655532359,0.4123173277661795,0.05822784810126591
deepseek|commonsenseqa,all5,japanese_vs_spanish,False,0.7877724099174672,1.0,0.3938862049587336,1.0,0.08986964344346071,0.902002355712603,0.8215859030837004,0.4107929515418502,0.126005361930295
deepseek|commonsenseqa,all5,russian_vs_spanish,False,0.7954243647989231,1.0,0.39771218239946154,1.0,0.04621063852050087,0.902002355712603,0.8058252427184466,0.4029126213592233,0.07228915662650603
deepseek|commonsenseqa,cross_model,chinese_vs_japanese,False,0.772308621734123,1.0,0.3861543108670615,1.0,0.0845751003560766,1.0,0.7884615384615384,0.3942307692307692,0.0792682926829269
deepseek|commonsenseqa,cross_model,chinese_vs_russian,False,0.7920868593235347,1.0,0.39604342966176737,1.0,-0.004648845977009932,1.0,0.7978260869565217,0.39891304347826084,0.008174386920980936
deepseek|commonsenseqa,cross_model,chinese_vs_spanish,False,0.7865552698677113,1.0,0.39327763493385565,1.0,0.057456031164612904,1.0,0.786697247706422,0.393348623853211,0.061224489795918435
deepseek|commonsenseqa,cross_model,english_vs_chinese,True,0.8297126228583306,1.0,0.4148563114291653,1.0,0.4661441071834448,1.0,0.8098765432098766,0.4049382716049383,0.46341463414634143
deepseek|commonsenseqa,cross_model,english_vs_japanese,True,0.8574774079479458,1.0,0.4287387039739729,1.0,0.4871275843181857,1.0,0.8470588235294118,0.4235294117647059,0.49444444444444446
